Time,Time Code,Country Name,Country Code,Female headed households (% of households with a female head) [SP.HOU.FEMA.ZS],"Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Life expectancy at age 60, female (years) [SP.DYN.LE60.FE.IN]","Life expectancy at age 60, male (years) [SP.DYN.LE60.MA.IN]","Life expectancy at birth, female (years) [SP.DYN.LE00.FE.IN]","Life expectancy at birth, male (years) [SP.DYN.LE00.MA.IN]","Population ages 0-14, female [SP.POP.0014.FE.IN]","Population ages 0-14, male [SP.POP.0014.MA.IN]","Population ages 15-19, male [SP.POP.1519.MA]","Population ages 15-19, female [SP.POP.1519.FE]","Population ages 20-24, female [SP.POP.2024.FE]","Population ages 20-24, male [SP.POP.2024.MA]","Population ages 25-29, female [SP.POP.2529.FE]","Population ages 25-29, male [SP.POP.2529.MA]","Population ages 30-34, female [SP.POP.3034.FE]","Population ages 30-34, male [SP.POP.3034.MA]","Population ages 35-39, female [SP.POP.3539.FE]","Population ages 35-39, male [SP.POP.3539.MA]","Population ages 40-44, female [SP.POP.4044.FE]","Population ages 40-44, male [SP.POP.4044.MA]","Population ages 45-49, female [SP.POP.4549.FE]","Population ages 45-49, male [SP.POP.4549.MA]","Population ages 50-54, female [SP.POP.5054.FE]","Population ages 50-54, male [SP.POP.5054.MA]","Population ages 55-59, female [SP.POP.5559.FE]","Population ages 55-59, male [SP.POP.5559.MA]","Population ages 60-64, female [SP.POP.6064.FE]","Population ages 60-64, male [SP.POP.6064.MA]",Population ages 65 and above (% of total) [SP.POP.65UP.TO.ZS],"Population ages 65 and above, female [SP.POP.65UP.FE.IN]","Population ages 65 and above, male [SP.POP.65UP.MA.IN]","Population, female [SP.POP.TOTL.FE.IN]","Population, male [SP.POP.TOTL.MA.IN]","Population, total [SP.POP.TOTL]",Rural population (% of total population) [SP.RUR.TOTL.ZS],"Rural population, female (% of total) [SP.RUR.TOTL.FE.ZS]","Rural population, male (% of total) [SP.RUR.TOTL.MA.ZS]",Urban population (% of total population) [SP.URB.TOTL.IN.ZS],"Urban population, female (% of total) [SP.URB.TOTL.FE.ZS]","Urban population, male (% of total) [SP.URB.TOTL.MA.ZS]"
2014,YR2014,Japan,JPN,..,1.42,..,..,86.83,80.5,7957244,8326365,3077855,2937373,2978025,3114598,3271006,3424687,3629927,3759628,4310212,4449663,4759321,4889385,4192427,4252022,3858556,3896406,3782105,3766288,4504283,4376140,26.5269847082293,19144205,14618280,65324683,61951317,127276000,8.696,..,..,91.304,..,..
2014,YR2014,"Korea, Rep.",KOR,..,1.205,..,..,85,78.6,3483536,3728515,1752677,1585783,1618126,1851932,1558565,1739256,1916259,2047591,1906346,2001878,2167739,2243614,2121363,2155647,2131455,2153977,1844041,1822138,1304882,1249768,12.5359402512469,3718044,2643527,25356139,25390519,50746659,18.293,..,..,81.707,..,..
2014,YR2014,Latvia,LVA,..,1.65,..,..,79.4,69.1,145274,150114,45530,43502,62511,65113,71096,74311,66318,68770,64874,64127,71158,68118,69170,64074,78402,68247,76284,62722,70627,51757,19.6451684925056,262533,129149,1081749,912033,1993782,32.048,..,..,67.952,..,..
2014,YR2014,Lithuania,LTU,..,1.63,..,..,80.1,69.2,209174,217016,87105,83364,99670,104809,95489,102017,87723,91350,91786,90051,105152,98747,109195,100570,120820,107403,112094,93208,96311,72332,18.9943162230137,366789,190194,1577567,1354801,2932367,32.892,..,..,67.108,..,..
2014,YR2014,Luxembourg,LUX,..,1.5,..,..,85.2,79.4,45350,47851,16653,15862,16639,17564,19503,20078,21391,21388,21258,21394,21250,22144,21694,23355,19994,21361,16946,17826,14038,14402,14.0886166207641,43784,34594,277710,278610,556319,10.116,..,..,89.884,..,..
2014,YR2014,Mexico,MEX,..,2.211,..,..,77.782,71.859,16421990,16950547,5469454,5402981,5316101,5216582,4957352,4727212,4677816,4314278,4423543,4051310,4068962,3744559,3558076,3258873,3029668,2741201,2470926,2224583,1932240,1739566,6.78540884972966,4350872,3707201,60610526,58145362,118755887,21.007,..,..,78.993,..,..
2014,YR2014,Netherlands,NLD,..,1.71,..,..,83.5,80,1385381,1452618,516176,494335,525016,541467,521388,531009,506305,511355,505504,503609,602550,602445,636284,647220,625375,632193,567475,567929,520082,519886,17.4883144654081,1616470,1332936,8506166,8358842,16865008,10.31,..,..,89.69,..,..
2014,YR2014,New Zealand,NZL,..,1.92,..,..,83.3,79.6,445734,467774,160940,152341,159733,165730,148918,144376,144885,134391,144073,131399,164966,149334,162282,150192,163655,153205,143376,135728,125443,119469,14.3597031142873,348858,299698,2304264,2212236,4516500,13.719,..,..,86.281,..,..
2014,YR2014,Norway,NOR,..,1.75,..,..,84.2,80.1,454582,477020,168018,158127,167021,176200,170926,176856,166624,177057,165780,176904,181726,193047,179220,191024,162236,171234,154516,159239,142080,144312,16.029715117401,451364,372120,2554202,2583030,5137232,19.308,..,..,80.692,..,..
2014,YR2014,Poland,POL,..,1.32,..,..,81.7,73.7,2772827,2924057,1050958,1001867,1237842,1289017,1444989,1491565,1574368,1618451,1483557,1523332,1272354,1296551,1144592,1150333,1274654,1243466,1500379,1393860,1402567,1214608,15.0099531846206,3501839,2203705,19611835,18399901,38011735,39.597,..,..,60.403,..,..
2014,YR2014,Portugal,PRT,..,1.23,..,..,84.4,78,734129,770843,280743,268790,276510,281362,288681,287040,348947,330290,413351,385182,410877,381725,395913,365492,392451,359131,363623,327685,342364,302541,20.1267354779403,1225041,868353,5460676,4940387,10401062,37.064,..,..,62.936,..,..
2014,YR2014,Slovak Republic,SVK,..,1.37,..,..,80.5,73.3,404131,425757,152235,144606,182768,190623,204307,212242,215019,227349,222667,235203,193900,200554,177767,178754,186140,183200,198000,184979,188116,163999,13.7734199896708,460839,285495,2778259,2640390,5418649,46,..,..,54,..,..
2014,YR2014,Slovenia,SVN,..,1.58,..,..,84.1,78.2,148116,156114,49551,47129,54575,57364,65807,71780,72878,80319,74440,81925,70665,76359,75449,78321,74720,77456,73854,76149,69541,69669,17.4491798949066,213467,146331,1040642,1021337,2061980,46.443,..,..,53.557,..,..
2014,YR2014,Spain,ESP,..,1.32,..,..,86.2,80.4,3422868,3637588,1105455,1042164,1152708,1195062,1345907,1349927,1670108,1694174,1955259,2037388,1899339,1976004,1830324,1861203,1691864,1680428,1486850,1442398,1284797,1215954,18.2937848683828,4845371,3657742,23627558,22853324,46480882,20.634,..,..,79.366,..,..
2014,YR2014,Sweden,SWE,..,1.88,..,..,84.2,80.4,810225,856590,281097,259337,330286,349291,314292,329279,295979,311718,297878,309940,317985,327361,332242,344357,299324,307672,285815,289590,282406,281297,19.4113757377077,1021054,861094,4846823,4849287,9696110,13.753,..,..,86.247,..,..
2014,YR2014,Switzerland,CHE,..,1.54,..,..,85.4,81.1,592789,626212,225686,214411,245119,253577,270949,276447,285251,291415,279945,283269,298678,302922,328988,336258,312340,319756,265024,270364,233606,227547,17.6841958960604,813399,634698,4140499,4048150,8188649,26.304,..,..,73.696,..,..
2014,YR2014,Turkiye,TUR,..,2.2,..,..,79.623,73.468,9487948,10002289,3520858,3354448,3290235,3429242,3271245,3403648,3161056,3270804,2946301,3032418,2646302,2725234,2472208,2584589,1991511,2123164,1695976,1598991,1445103,1254447,6.91834150325045,3141796,2262264,38904126,39207948,78112073,26.923,..,..,73.077,..,..
2014,YR2014,United Kingdom,GBR,..,1.81,..,..,83.2,79.5,5569324,5847436,1987751,1882466,2108664,2170945,2215903,2204946,2199635,2178967,2014325,1993915,2224173,2180922,2360604,2302489,2250323,2199132,1944715,1897016,1791619,1719113,17.5812898743289,6241163,5116754,32802913,31799385,64602298,17.635,..,..,82.365,..,..
2014,YR2014,United States,USA,..,1.8625,..,..,81.3,76.5,30225827,31615608,10823339,10349641,11093286,11568815,10769781,11127533,10658556,10823339,10059841,10074256,10467438,10410285,10668193,10507640,11406663,11042517,10947270,10465108,9490294,8785398,14.1355633751345,24947967,20057734,161084758,157301571,318386329,18.517,..,..,81.483,..,..
2015,YR2015,Australia,AUS,..,1.814,..,..,84.5,80.4,2190286,2311071,753381,717321,820500,856380,890067,895256,876807,873903,789608,786991,832184,816348,796428,769237,788766,767892,735525,710462,654024,629050,14.9248665100365,1896829,1657677,11988344,11827651,23815995,14.299,5.05810550957278,5.5179332831703,85.701,45.1968898921495,44.2270713151074
2015,YR2015,Austria,AUT,..,1.49,..,..,83.7,78.8,601163,635345,238852,222986,269366,283607,284803,294136,292844,298093,273693,277525,304134,300007,349170,353194,347656,350831,299722,292346,247907,231206,18.4446059732568,912710,681402,4406154,4236544,8642699,42.285,16.9451910716373,17.0854271356784,57.715,34.1591679326867,31.8102138599977
2015,YR2015,Belgium,BEL,..,1.7,..,..,83.4,78.7,935110,979498,323797,308492,343241,352035,359419,359168,365410,366210,362480,367272,375086,384281,391134,402559,406127,412602,380772,377494,339400,329336,18.2121641721349,1163036,890240,5729707,5544490,11274196,2.124,1.06411517481892,1.07305731914513,97.876,49.8256281856389,48.037199320397
2015,YR2015,Canada,CAN,..,1.6,..,..,84,79.9,2836419,2960459,1081550,1013862,1153291,1245003,1191580,1241146,1230187,1232268,1197806,1175835,1182223,1167085,1229821,1224679,1383451,1386163,1313615,1299705,1139099,1101963,16.0090530297582,3117158,2598539,17988513,17714395,35702908,18.741,8.78449958182325,9.38667410091999,81.259,41.5751324226373,40.2536938946195
2015,YR2015,Chile,CHL,..,1.737,..,..,82.384,77.035,1748208,1821226,665361,638365,713404,740083,713952,736148,667120,682020,641461,651513,628404,630919,616616,610308,579233,562817,513650,492443,434762,409845,11.0366665614631,1108999,863267,9004176,8865948,17870124,12.64,4.89846016514171,5.56795358178978,87.36,45.6427136799821,43.8908725730864
2015,YR2015,Colombia,COL,36.4,1.863,..,..,79.292,73.252,5625542,5859356,2139133,2071858,2094344,2135184,1994667,2012257,1866702,1848727,1701783,1647987,1555082,1474367,1530309,1434810,1429751,1324926,1186465,1078380,921070,826754,7.13136756646812,1869786,1490495,23847355,23272374,47119728,20.236,11.1147004785075,12.4492721435926,79.764,39.7423731551212,36.6936542227786
2015,YR2015,Costa Rica,CRI,..,1.79,..,..,81.569,76.698,540630,565108,203942,195208,204500,213288,209570,217858,197412,203029,175974,178335,158612,157485,155574,152856,149761,147110,126331,122422,99422,94439,8.71014139852534,227182,199201,2440173,2455070,4895242,23.138,10.9334399360384,12.2526484109534,76.862,38.2970217869278,38.5168898660803
2015,YR2015,Czechia,CZE,..,1.57,..,..,81.6,75.7,784546,826004,238114,225540,297697,313379,336646,354311,358584,381159,437613,463198,416871,440614,339223,355591,333378,342047,338014,330563,378034,347312,18.0884894449936,1117000,790622,5363145,5182914,10546059,26.523,13.3723088344469,13.6321455085375,73.477,37.3608017817372,35.6347438752784
2015,YR2015,Denmark,DNK,..,1.71,..,..,82.7,78.8,469060,492694,181195,172509,185106,193399,172519,177975,159061,161195,176653,177644,195504,196370,203190,207286,199344,202613,178552,178397,170673,166907,18.749731409864,579315,486323,2861483,2821999,5683483,12.474,6.04133545310016,6.27097685921215,87.526,44.3207913796149,43.3668963080728
2015,YR2015,Estonia,EST,..,1.58,..,..,82.2,73.2,102517,108140,30829,29097,37164,39375,47384,51357,45457,48162,43890,46081,45159,46253,43310,42056,46152,42768,48050,40990,46785,35955,18.8894969902784,164539,83935,699505,615901,1315407,31.584,16.5625,15.9375,68.416,37.03125,30.46875
2015,YR2015,Finland,FIN,..,1.65,..,..,84.4,78.7,438104,458232,155270,148605,166595,174042,166245,174784,172644,183524,167670,177474,154585,161705,175345,179484,186734,188274,186333,183159,191082,182374,20.2072977615864,628885,478380,2782828,2696703,5479531,14.775,7.83739241897088,7.94726240615272,85.225,42.995788317158,41.2195568577184
2015,YR2015,France,FRA,..,1.96,..,..,85.6,79.2,5914194,6188896,2031273,1928030,1872607,1908323,1994803,1943084,2112016,2027460,2087529,2038643,2289818,2259625,2252600,2202665,2257329,2166498,2187701,2047588,2148568,1974933,19.1050644612113,7313830,5400260,34359025,32189247,66548272,20.345,10.2228309377982,10.2566864670216,79.655,41.3175956418701,38.2028869533101
2015,YR2015,Germany,DEU,..,1.5,..,..,83.1,78.3,5241816,5544630,2182173,1992453,2213724,2420106,2551265,2749667,2516498,2634714,2403083,2465126,2512948,2562033,3261533,3347884,3416121,3479684,2972633,2953179,2650587,2501021,20.9504729349861,9709048,7404683,41441710,40244901,81686611,22.8,12.0600276156101,12.6389864586614,77.2,38.8096218599356,36.491364065793
2015,YR2015,Greece,GRC,..,1.33,..,..,83.7,78.5,767431,807062,283099,264118,273928,299225,300524,313574,368140,375908,403360,411111,405242,401038,417192,396317,381904,357348,369372,337616,330668,305472,20.8045358405077,1226586,1024649,5508465,5312418,10820883,21.954,10.8035232788064,11.1900053927737,78.046,39.8256336509078,38.1808376775121
2015,YR2015,Hungary,HUN,..,1.45,..,..,79,72.3,693720,731958,264043,249548,301533,318369,298271,316445,312576,321269,402622,412277,381587,389349,342740,342905,302561,288051,358732,316510,393677,323065,18.0962513533286,1113510,667709,5151076,4691952,9843028,29.5,14.7124117053481,14.0565085771948,70.5,37.7497477295661,33.481331987891
2015,YR2015,Iceland,ISL,..,1.8,..,..,83.8,81.2,32673,34073,11270,10828,12109,12830,11573,12199,11321,11918,10917,11233,10597,10914,10446,10361,10939,10687,10390,10444,8867,8941,13.6881738781095,23938,21345,164598,166216,330815,6.3,2.67062314540059,3.26409495548961,93.7,46.8842729970326,47.1810089020772
2015,YR2015,Ireland,IRL,..,1.85,..,..,83.4,79.6,491109,513284,152179,144475,135126,138691,153855,144126,191641,176581,194729,188569,178901,176417,159286,159072,148212,145204,131801,129845,116510,115640,13.11594466925,330368,286338,2376011,2325945,4701957,37.462,18.0452718426063,18.722233975037,62.538,32.2403215570129,30.9921726253438
2015,YR2015,Israel,ISR,..,3.09,..,..,84.1,80.1,1150295,1207115,332280,318496,294860,306742,295229,304474,292333,298218,283411,284303,263752,260876,218034,214355,202984,194467,197395,183859,189783,172594,10.9097367584366,510355,403892,4216926,4163174,8380100,7.821,3.83886854400808,4.0156585427453,92.179,46.5715368102033,45.5739361030433
2015,YR2015,Italy,ITA,..,1.35,..,..,84.9,80.3,4048114,4294480,1488787,1390152,1490032,1570933,1609111,1644752,1767616,1775904,2071725,2066466,2407977,2381111,2498387,2445189,2395889,2305835,2093396,1971843,1892051,1756550,22.0058509214216,7613960,5750321,31278411,29452171,60730582,30.435,15.5883026397566,15.4476464623336,69.565,35.7757351738576,33.1883157240522
2015,YR2015,Japan,JPN,..,1.45,..,..,86.99,80.75,7873893,8239298,3068890,2926523,2976323,3113821,3185015,3336039,3549548,3677946,4135245,4267780,4800274,4935238,4254623,4321088,3940100,3983166,3746559,3736264,4220772,4107246,27.3282004148449,19658215,15087132,65267090,61873910,127141000,8.619,3.36148368935254,3.14069658331953,91.381,48.0290808159661,45.4687389113619
2015,YR2015,"Korea, Rep.",KOR,..,1.239,..,..,85.2,79,3396342,3629084,1687892,1538786,1637968,1879169,1538407,1728190,1852340,2004273,1898300,2008852,2130521,2222644,2160916,2200596,2114649,2152516,1950927,1930730,1400000,1341535,12.9575960702039,3847453,2762858,25466609,25548338,51014947,18.366,8.91055276381909,8.61507537688442,81.634,41.3809045226131,41.0934673366834
2015,YR2015,Latvia,LVA,..,1.7,..,..,79.5,69.7,145354,150957,44927,42860,57392,60168,69457,72847,66721,69717,63189,62981,69797,67067,69123,64353,75608,66514,76776,63547,71078,52607,19.9484476176539,264160,130326,1071516,906010,1977527,32.02,16.8882323978336,15.7065484982767,67.98,37.370753323486,30.0344657804037
2015,YR2015,Lithuania,LTU,..,1.7,..,..,79.7,69.2,207238,215406,83559,79549,94803,100217,94537,102280,87507,92508,88654,88840,101667,96271,107933,99848,117053,104980,116027,96886,96369,72993,19.2703401366742,368679,191107,1560016,1344893,2904910,32.77,17.6058686228743,15.9053017672558,67.23,36.378792930977,30.110036678893
2015,YR2015,Luxembourg,LUX,..,1.47,..,..,84.7,80,45878,48484,16882,15997,17155,17871,20130,20930,21894,22017,21906,22061,21435,22271,21985,23507,20645,22288,17532,18627,14523,14859,14.1728024305967,44873,35856,283954,285650,569604,9.821,4.77941176470588,5.14705882352941,90.179,45.4044117647059,44.6691176470588
2015,YR2015,Mexico,MEX,..,2.137,..,..,77.692,71.723,16328394,16845319,5467541,5397007,5328144,5238610,5008733,4792102,4725303,4383546,4475238,4110288,4146201,3816253,3656032,3352132,3127161,2828622,2575395,2313122,2025698,1817982,6.98383411847619,4531812,3859257,61325120,58824776,120149897,20.715,10.5321153661886,10.2215018045929,79.285,40.9961991759558,38.2501836532626
2015,YR2015,Netherlands,NLD,..,1.66,..,..,83.2,79.9,1372073,1439279,522592,500729,526084,543070,529872,540610,508432,514833,505233,503871,575590,573028,637867,646567,631700,639518,576739,577396,523125,521463,17.8882505142345,1653041,1377215,8540483,8399441,16939923,9.827,4.7373107747106,4.76699317304838,90.173,45.6396556841793,44.8560403680617
2015,YR2015,New Zealand,NZL,..,1.99,..,..,83.27,79.73,451373,471896,161423,153182,163157,170788,157732,155180,149691,140692,145476,134051,163478,148981,164205,151904,164746,154549,147325,139535,127999,121593,14.5451238293988,360288,310155,2348652,2260747,4609400,13.659,6.67972149695387,7.02785030461271,86.341,44.2123585726719,42.0800696257615
2015,YR2015,Norway,NOR,..,1.72,..,..,84.2,80.5,455192,477769,168251,158340,166589,176769,175800,181994,168875,179271,165385,177320,180319,191482,181645,193056,165371,174792,155579,161029,143684,145540,16.2771285556204,460508,384048,2577286,2611322,5188607,18.909,9.35251798561151,10.1691619677231,81.091,40.5599844448765,39.9183356017888
2015,YR2015,Poland,POL,..,1.32,..,..,81.6,73.5,2768221,2920087,1015351,966292,1191302,1239695,1393303,1440094,1575812,1619768,1507023,1546930,1317608,1343006,1145697,1151936,1224576,1199009,1471333,1370982,1431844,1244690,15.5367476366261,3607544,2294309,19600554,18385857,37986412,39.722,19.8472084140024,19.6143582230129,60.278,31.890010988436,28.6484223745487
2015,YR2015,Portugal,PRT,..,1.31,..,..,84.3,78.1,719267,755208,283854,272117,271718,277018,281150,280430,335718,318165,401629,372007,417328,384286,393623,361851,396389,359897,367746,330899,345481,303409,20.5529039276739,1243785,885100,5445951,4912125,10358076,36.486,18.5768143261074,17.9547596606975,63.514,32.9500471253534,30.5183788878417
2015,YR2015,Slovak Republic,SVK,..,1.4,..,..,80.2,73.1,404626,426389,148225,140674,175466,183006,200091,207785,212940,224861,222643,235846,201550,209299,175657,177521,185939,183014,194085,182501,192006,168213,14.2236868678443,474164,297300,2779841,2643961,5423801,46.111,23.5067790399414,22.9021619640894,53.889,27.867350677904,25.7237083180652
2015,YR2015,Slovenia,SVN,..,1.57,..,..,83.9,77.8,149364,157497,49449,46474,52878,55841,63959,69722,71129,78368,74833,82648,71178,77470,73639,76955,75105,77640,73271,75413,70667,70765,17.894867607751,217393,151873,1039891,1023640,2063531,46.219,24.9519230769231,25.3846153846154,53.781,25.3365384615385,24.3269230769231
2015,YR2015,Spain,ESP,..,1.33,..,..,85.7,80.1,3412278,3626995,1116987,1053029,1127700,1172910,1299534,1303522,1588528,1597604,1918602,1981932,1917156,1990983,1834450,1868352,1723462,1712452,1535873,1491136,1304354,1234467,18.5866262491401,4911886,3720642,23626850,22817982,46444832,20.398,10.0593220338983,10.3622881355932,79.602,40.5127118644068,39.0656779661017
2015,YR2015,Sweden,SWE,..,1.85,..,..,84.1,80.4,826702,873521,277036,252839,326064,346773,327330,341930,300700,317703,297381,309925,320316,330137,328105,339344,310089,319299,286356,290613,279078,278117,19.5917070047831,1037971,881856,4892930,4906255,9799186,13.447,6.6329688467093,7.55106251289457,86.553,43.52176604085,42.2942025995461
2015,YR2015,Switzerland,CHE,..,1.54,..,..,85.1,80.8,598776,632467,225261,213571,244095,253136,275236,280834,289787,296143,284341,288681,294638,299376,326170,332056,320809,329421,273188,278754,235915,230361,17.8617649061815,828059,651323,4184583,4097813,8282396,26.282,11.7611360602015,14.3221264716592,73.718,38.9124893797791,35.0042480883602
2015,YR2015,Turkiye,TUR,..,2.194,..,..,79.787,73.498,9543791,10056287,3538311,3367574,3351140,3487705,3329462,3461429,3219697,3334180,3028847,3117419,2719743,2797791,2514902,2612976,2096424,2230138,1718892,1673666,1505811,1296088,7.08622636552487,3277329,2366580,39673609,39972570,79646178,26.389,13.6886988042926,12.9154659608037,73.611,37.2129715351215,36.1828636997822
2015,YR2015,United Kingdom,GBR,..,1.8,..,..,82.8,79.2,5628486,5910905,1971178,1864933,2093770,2168756,2228067,2229327,2210204,2188946,2053164,2032321,2171641,2131952,2346292,2287398,2305244,2246159,1999978,1949876,1790262,1717546,17.7986610954152,6349368,5240447,33041408,32074811,65116219,17.374,8.69776329803897,8.71029384123802,82.626,41.9679218094104,40.6240210513126
2015,YR2015,United States,USA,..,1.8435,..,..,81.2,76.3,30245594,31647921,10824567,10361913,11002885,11476087,10952490,11312313,10704482,10913917,10243210,10288299,10263042,10227065,10614240,10521101,11321609,10970622,11061262,10612104,9956969,9262609,14.3277540980291,25430719,20523976,162158414,158580581,320738994,18.329,9.06445788876347,9.31789731397269,81.671,41.7000126104568,39.917632186807
2016,YR2016,Australia,AUS,..,1.752,..,..,84.6,80.4,2223295,2346189,755539,719390,829511,866065,906853,908870,901374,891771,807829,804137,819337,807297,817759,785782,785159,761910,751743,723992,667739,638196,15.1758298886271,1955656,1715514,12185645,12005262,24190907,14.2,..,..,85.8,..,..
2016,YR2016,Austria,AUT,..,1.53,..,..,84.1,79.3,609798,645566,238974,219390,268953,285954,290496,302679,295168,302360,279606,285004,296963,293456,344278,346447,352650,356159,309221,303914,255795,238857,18.4850626164191,921790,693188,4444108,4292559,8736668,42.095,..,..,57.905,..,..
2016,YR2016,Belgium,BEL,..,1.68,..,..,84,79,938771,983524,324640,308917,339004,348982,364968,365952,364512,365237,368287,372499,368353,377093,388860,399848,405914,413791,385412,383307,345197,334627,18.388947228713,1176253,907477,5754446,5576976,11331422,2.081,..,..,97.919,..,..
2016,YR2016,Canada,CAN,..,1.59,..,..,84,79.9,2869152,2989842,1076391,1011192,1147874,1244633,1204246,1264370,1239118,1248929,1217120,1194563,1183894,1162997,1220668,1210568,1364428,1364478,1338047,1322471,1177411,1136828,16.3953223960481,3219072,2701194,18192222,17917265,36109487,18.7,..,..,81.3,..,..
2016,YR2016,Chile,CHL,..,1.676,..,..,82.57,77.496,1747210,1819402,653720,627972,709955,735752,729844,753212,681526,696740,648887,659931,631988,635621,621238,616402,588596,573165,526341,504579,448605,423076,11.3366907803162,1149781,900332,9111944,8971935,18083879,12.578,..,..,87.422,..,..
